0, 1489263900917,0
0, 1489263900917,0
0, 1489263900917,0
0, 1489263900937,0
0, 1489263900937,0
0, 1489263900937,0
0, 1489263900937,0
0, 1489263900937,0
0, 1489263900937,0
0, 1489263900937,0
0, 1489263900948,0
0, 1489263900948,0
0, 1489263900948,0
0, 1489263900959,0
0, 1489263900959,0
0, 1489263900959,0
0, 1489263900959,0
0, 1489263900969,0
0, 1489263900969,0
0, 1489263900969,0
0, 1489263900979,0
0, 1489263900980,0
0, 1489263900980,0
0, 1489263900980,0
0, 1489263901007,0
0, 1489263901007,0
0, 1489263901007,0
0, 1489263901008,0
0, 1489263901008,0
0, 1489263901008,0
0, 1489263901008,0
0, 1489263901018,0
0, 1489263901018,0
0, 1489263901018,0
0, 1489263901028,0
0, 1489263901029,0
0, 1489263901029,0
0, 1489263901029,0
0, 1489263901040,0
0, 1489263901040,0
0, 1489263901040,0
0, 1489263901050,0
0, 1489263901051,0
0, 1489263901051,0
0, 1489263901062,0
0, 1489263901062,0
0, 1489263901062,0
0, 1489263901072,0
0, 1489263901073,0
0, 1489263901073,0
0, 1489263901084,0
0, 1489263901084,0
0, 1489263901084,0
0, 1489263901094,0
0, 1489263901094,0
0, 1489263901095,0
0, 1489263901106,0
0, 1489263901106,0
0, 1489263901106,0
0, 1489263901116,0
0, 1489263901116,0
0, 1489263901116,0
0, 1489263901148,0
0, 1489263901148,0
0, 1489263901148,0
0, 1489263901149,0
0, 1489263901149,0
0, 1489263901149,0
0, 1489263901159,0
0, 1489263901159,0
0, 1489263901159,0
0, 1489263901169,0
0, 1489263901169,0
0, 1489263901170,0
0, 1489263901181,0
0, 1489263901181,0
0, 1489263901181,0
0, 1489263901181,0
0, 1489263901191,0
0, 1489263901192,0
0, 1489263901192,0
0, 1489263901203,0
0, 1489263901203,0
0, 1489263901203,0
0, 1489263901203,0
0, 1489263901213,0
0, 1489263901213,0
0, 1489263901214,0
0, 1489263901225,0
0, 1489263901225,0
0, 1489263901225,0
0, 1489263901225,0
0, 1489263901235,0
0, 1489263901235,0
0, 1489263901236,0
0, 1489263901247,0
0, 1489263901247,0
0, 1489263901247,0
0, 1489263901247,0
0, 1489263901257,0
0, 1489263901257,0
0, 1489263901258,0
0, 1489263901269,0
0, 1489263901269,0
0, 1489263901269,0
0, 1489263901269,0
0, 1489263901269,0
0, 1489263901269,0
0, 1489263901269,0
0, 1489263901279,0
0, 1489263901280,0
0, 1489263901280,0
0, 1489263901291,0
0, 1489263901291,0
0, 1489263901291,0
0, 1489263901301,0
0, 1489263901301,0
0, 1489263901302,0
0, 1489263901313,0
0, 1489263901313,0
0, 1489263901313,0
0, 1489263901324,0
0, 1489263901324,0
0, 1489263901324,0
0, 1489263901335,0
0, 1489263901335,0
0, 1489263901335,0
0, 1489263901346,0
0, 1489263901346,0
0, 1489263901346,0
0, 1489263901357,0
0, 1489263901357,0
0, 1489263901357,0
0, 1489263901367,0
0, 1489263901367,0
0, 1489263901367,0
0, 1489263901379,0
0, 1489263901379,0
0, 1489263901379,0
0, 1489263901389,0
0, 1489263901389,0
0, 1489263901389,0
0, 1489263901401,0
0, 1489263901401,0
0, 1489263901401,0
0, 1489263901401,0
0, 1489263901401,0
0, 1489263901401,0
0, 1489263901401,0
0, 1489263901411,0
0, 1489263901411,0
0, 1489263901411,0
0, 1489263901412,0
0, 1489263901423,0
0, 1489263901423,0
0, 1489263901423,0
0, 1489263901433,0
0, 1489263901433,0
0, 1489263901433,0
0, 1489263901433,0
0, 1489263901444,0
0, 1489263901444,0
0, 1489263901444,0
0, 1489263901455,0
0, 1489263901455,0
0, 1489263901455,0
0, 1489263901455,0
0, 1489263901465,0
0, 1489263901465,0
0, 1489263901465,0
0, 1489263901477,0
0, 1489263901477,0
0, 1489263901477,0
0, 1489263901477,0
0, 1489263901487,0
0, 1489263901487,0
0, 1489263901488,0
0, 1489263901499,0
0, 1489263901499,0
0, 1489263901499,0
0, 1489263901509,0
0, 1489263901510,0
0, 1489263901510,0
0, 1489263901521,0
0, 1489263901521,0
0, 1489263901521,0
0, 1489263901521,0
0, 1489263901521,0
0, 1489263901521,0
0, 1489263901531,0
0, 1489263901531,0
0, 1489263901532,0
0, 1489263901543,0
0, 1489263901543,0
0, 1489263901543,0
0, 1489263901553,0
0, 1489263901553,0
0, 1489263901553,0
0, 1489263901563,0
0, 1489263901563,0
0, 1489263901564,0
0, 1489263901575,0
0, 1489263901575,0
0, 1489263901575,0
0, 1489263901585,0
0, 1489263901585,0
0, 1489263901586,0
0, 1489263901597,0
0, 1489263901597,0
0, 1489263901597,0
0, 1489263901607,0
0, 1489263901607,0
0, 1489263901607,0
0, 1489263901608,0
0, 1489263901615,0
0, 1489263901615,0
0, 1489263901615,0
0, 1489263901627,0
0, 1489263901627,0
0, 1489263901627,0
0, 1489263901627,0
0, 1489263901638,0
0, 1489263901638,0
0, 1489263901638,0
0, 1489263901649,0
0, 1489263901649,0
0, 1489263901649,0
0, 1489263901649,0
0, 1489263901659,0
0, 1489263901659,0
0, 1489263901659,0
0, 1489263901671,0
0, 1489263901671,0
0, 1489263901671,0
0, 1489263901671,0
0, 1489263901681,0
0, 1489263901682,0
0, 1489263901682,0
0, 1489263901693,0
0, 1489263901693,0
0, 1489263901693,0
0, 1489263901693,0
0, 1489263901693,0
0, 1489263901693,0
0, 1489263901693,0
0, 1489263901703,0
0, 1489263901703,0
0, 1489263901704,0
0, 1489263901704,0
0, 1489263901715,0
0, 1489263901715,0
0, 1489263901715,0
0, 1489263901785,0
0, 1489263901785,0
0, 1489263901785,0
0, 1489263901785,0
0, 1489263901785,0
0, 1489263901785,0
0, 1489263901795,0
0, 1489263901795,0
0, 1489263901795,0
0, 1489263901817,0
0, 1489263901818,0
0, 1489263901818,0
0, 1489263901819,0
0, 1489263901819,0
0, 1489263901819,0
0, 1489263901829,0
0, 1489263901829,0
0, 1489263901829,0
0, 1489263901839,0
0, 1489263901839,0
0, 1489263901839,0
0, 1489263901851,0
0, 1489263901851,0
0, 1489263901851,0
0, 1489263901861,0
0, 1489263901861,0
0, 1489263901862,0
0, 1489263901873,0
0, 1489263901873,0
0, 1489263901873,0
0, 1489263901883,0
0, 1489263901883,0
0, 1489263901884,0
0, 1489263901895,0
0, 1489263901895,0
0, 1489263901895,0
0, 1489263901895,0
0, 1489263901905,0
0, 1489263901905,0
0, 1489263901905,0
0, 1489263901917,0
0, 1489263901917,0
0, 1489263901917,0
0, 1489263901917,0
0, 1489263901917,0
0, 1489263901917,0
0, 1489263901917,0
0, 1489263901927,0
0, 1489263901927,0
0, 1489263901927,0
0, 1489263901928,0
0, 1489263901939,0
0, 1489263901939,0
0, 1489263901939,0
0, 1489263901949,0
0, 1489263901949,0
0, 1489263901949,0
0, 1489263901949,0
0, 1489263901959,0
0, 1489263901960,0
0, 1489263901960,0
0, 1489263901971,0
0, 1489263901971,0
0, 1489263901971,0
0, 1489263901971,0
0, 1489263901981,0
0, 1489263901981,0
0, 1489263901981,0
0, 1489263901993,0
0, 1489263901993,0
0, 1489263901993,0
0, 1489263902003,0
0, 1489263902003,0
0, 1489263902003,0
0, 1489263902015,0
0, 1489263902015,0
0, 1489263902015,0
0, 1489263902025,0
0, 1489263902025,0
0, 1489263902025,0
0, 1489263902037,0
0, 1489263902037,0
0, 1489263902037,0
0, 1489263902047,0
0, 1489263902047,0
0, 1489263902047,0
0, 1489263902059,0
0, 1489263902059,0
0, 1489263902059,0
0, 1489263902059,0
0, 1489263902059,0
0, 1489263902059,0
0, 1489263902069,0
0, 1489263902069,0
0, 1489263902069,0
0, 1489263902081,0
0, 1489263902081,0
0, 1489263902081,0
0, 1489263902091,0
0, 1489263902091,0
0, 1489263902091,0
0, 1489263902101,0
0, 1489263902101,0
0, 1489263902101,0
0, 1489263902102,0
0, 1489263902113,0
0, 1489263902113,0
0, 1489263902113,0
0, 1489263902123,0
0, 1489263902123,0
0, 1489263902123,0
0, 1489263902123,0
0, 1489263902135,0
0, 1489263902135,0
0, 1489263902135,0
0, 1489263902145,0
0, 1489263902145,0
0, 1489263902145,0
0, 1489263902146,0
0, 1489263902157,0
0, 1489263902157,0
0, 1489263902157,0
0, 1489263902167,0
0, 1489263902167,0
0, 1489263902167,0
0, 1489263902168,0
0, 1489263902179,0
0, 1489263902179,0
0, 1489263902179,0
0, 1489263902179,0
0, 1489263902179,0
0, 1489263902179,0
0, 1489263902179,0
0, 1489263902189,0
0, 1489263902190,0
0, 1489263902190,0
0, 1489263902201,0
0, 1489263902201,0
0, 1489263902201,0
0, 1489263902211,0
0, 1489263902211,0
0, 1489263902211,0
0, 1489263902221,0
0, 1489263902221,0
0, 1489263902222,0
0, 1489263902233,0
0, 1489263902233,0
0, 1489263902233,0
0, 1489263902243,0
0, 1489263902243,0
0, 1489263902244,0
0, 1489263902255,0
0, 1489263902255,0
0, 1489263902255,0
0, 1489263902266,0
0, 1489263902266,0
0, 1489263902266,0
0, 1489263902277,0
0, 1489263902277,0
0, 1489263902277,0
0, 1489263902288,0
0, 1489263902288,0
0, 1489263902288,0
0, 1489263902299,0
0, 1489263902299,0
0, 1489263902299,0
0, 1489263902299,0
0, 1489263902299,0
0, 1489263902299,0
0, 1489263902309,0
0, 1489263902309,0
0, 1489263902310,0
0, 1489263902310,0
0, 1489263902321,0
0, 1489263902321,0
0, 1489263902321,0
0, 1489263902331,0
0, 1489263902331,0
0, 1489263902331,0
0, 1489263902331,0
0, 1489263902341,0
0, 1489263902342,0
0, 1489263902342,0
0, 1489263902353,0
0, 1489263902353,0
0, 1489263902353,0
0, 1489263902353,0
0, 1489263902363,0
0, 1489263902363,0
0, 1489263902364,0
0, 1489263902375,0
0, 1489263902375,0
0, 1489263902375,0
0, 1489263902375,0
0, 1489263902386,0
0, 1489263902386,0
0, 1489263902386,0
0, 1489263902397,0
0, 1489263902397,0
0, 1489263902397,0
0, 1489263902397,0
0, 1489263902407,0
0, 1489263902408,0
0, 1489263902408,0
0, 1489263902419,0
0, 1489263902419,0
0, 1489263902419,0
0, 1489263902429,0
0, 1489263902429,0
0, 1489263902430,0
0, 1489263902431,0
0, 1489263902431,0
0, 1489263902431,0
0, 1489263902441,0
0, 1489263902441,0
0, 1489263902441,0
0, 1489263902452,0
0, 1489263902452,0
0, 1489263902452,0
0, 1489263902463,0
0, 1489263902463,0
0, 1489263902463,0
0, 1489263902473,0
0, 1489263902474,0
0, 1489263902474,0
0, 1489263902485,0
0, 1489263902485,0
0, 1489263902485,0
0, 1489263902495,0
0, 1489263902495,0
0, 1489263902495,0
0, 1489263902507,0
0, 1489263902507,0
0, 1489263902507,0
0, 1489263902517,0
0, 1489263902518,0
0, 1489263902518,0
0, 1489263902529,0
0, 1489263902529,0
0, 1489263902529,0
0, 1489263902529,0
0, 1489263902529,0
0, 1489263902529,0
0, 1489263902539,0
0, 1489263902539,0
0, 1489263902539,0
0, 1489263902539,0
0, 1489263902551,0
0, 1489263902551,0
0, 1489263902551,0
0, 1489263902561,0
0, 1489263902561,0
0, 1489263902561,0
0, 1489263902561,0
0, 1489263902572,0
0, 1489263902572,0
0, 1489263902572,0
0, 1489263902583,0
0, 1489263902583,0
0, 1489263902583,0
0, 1489263902583,0
0, 1489263902593,0
0, 1489263902594,0
0, 1489263902594,0
0, 1489263902605,0
0, 1489263902605,0
0, 1489263902605,0
0, 1489263902605,0
0, 1489263902615,0
0, 1489263902615,0
0, 1489263902615,0
0, 1489263902627,0
0, 1489263902627,0
0, 1489263902627,0
0, 1489263902627,0
0, 1489263902637,0
0, 1489263902638,0
0, 1489263902638,0
0, 1489263902649,0
0, 1489263902649,0
0, 1489263902649,0
0, 1489263902659,0
0, 1489263902659,0
0, 1489263902659,0
0, 1489263902671,0
0, 1489263902671,0
0, 1489263902671,0
0, 1489263902671,0
0, 1489263902671,0
0, 1489263902671,0
0, 1489263902681,0
0, 1489263902682,0
