0, 1485990255481
0, 1485990255482
0, 1485990255495
0, 1485990255495
0, 1485990255504
0, 1485990255504
0, 1485990255512
0, 1485990255512
0, 1485990255523
0, 1485990255523
0, 1485990255534
0, 1485990255534
0, 1485990255542
0, 1485990255542
0, 1485990255552
0, 1485990255552
0, 1485990255563
0, 1485990255563
0, 1485990255573
0, 1485990255583
0, 1485990255583
0, 1485990255592
0, 1485990255592
0, 1485990255602
0, 1485990255602
0, 1485990255613
0, 1485990255613
0, 1485990255622
0, 1485990255622
0, 1485990255634
0, 1485990255634
0, 1485990255643
0, 1485990255643
0, 1485990255652
0, 1485990255652
0, 1485990255662
0, 1485990255662
0, 1485990255672
0, 1485990255672
0, 1485990255683
0, 1485990255683
0, 1485990255693
0, 1485990255693
0, 1485990255703
0, 1485990255703
0, 1485990255713
0, 1485990255713
0, 1485990255722
0, 1485990255722
0, 1485990255732
0, 1485990255732
0, 1485990255742
0, 1485990255742
0, 1485990255752
0, 1485990255752
0, 1485990255762
0, 1485990255772
0, 1485990255772
0, 1485990255808
0, 1485990255808
0, 1485990255811
0, 1485990255811
0, 1485990255820
0, 1485990255820
0, 1485990255830
0, 1485990255830
0, 1485990255840
0, 1485990255840
0, 1485990255850
0, 1485990255850
0, 1485990255860
0, 1485990255860
0, 1485990255871
0, 1485990255871
0, 1485990255880
0, 1485990255891
0, 1485990255891
0, 1485990255900
0, 1485990255900
0, 1485990255911
0, 1485990255911
0, 1485990255921
0, 1485990255921
0, 1485990255931
0, 1485990255931
0, 1485990255940
0, 1485990255940
0, 1485990255951
0, 1485990255951
0, 1485990255961
0, 1485990255961
0, 1485990255970
0, 1485990255970
0, 1485990255980
0, 1485990255980
0, 1485990255991
0, 1485990255991
0, 1485990256000
0, 1485990256000
0, 1485990256010
0, 1485990256010
0, 1485990256021
0, 1485990256021
0, 1485990256052
0, 1485990256052
0, 1485990256055
0, 1485990256055
0, 1485990256065
0, 1485990256065
0, 1485990256075
0, 1485990256075
0, 1485990256085
0, 1485990256105
0, 1485990256105
0, 1485990256113
0, 1485990256113
0, 1485990256123
0, 1485990256123
0, 1485990256134
0, 1485990256134
0, 1485990256143
0, 1485990256143
0, 1485990256154
0, 1485990256154
0, 1485990256164
0, 1485990256164
0, 1485990256173
0, 1485990256173
0, 1485990256184
0, 1485990256184
0, 1485990256194
0, 1485990256203
0, 1485990256203
0, 1485990256213
0, 1485990256213
0, 1485990256224
0, 1485990256224
0, 1485990256234
0, 1485990256234
0, 1485990256243
0, 1485990256243
0, 1485990256253
